address,bank,rating,review_title_by_user,review,rating_title_by_user,useful_count,polarity,compound,Sentiment_Category,cleaned_review,label
Hull,HSBC,3.0,"""Good Service""",I am using HSBC Bank saving account for more than 5 years.I am using net banking service as well as mobile banking service it is mostly used for cheque transfer and also get the updates about the transaction details .Customer service is also good and getting proper response .,Satisfactory,0,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.6124}",0.6124,Neutral,i am using hsbc bank saving account for more than 5 years i am using net banking service as well as mobile banking service it is mostly used for cheque transfer and also get the updates about the transaction details customer service is also good and getting proper response ,0
Stockport,Unknown,4.0,"""Good Account""","From the Oriental bank, I'm holding the account for past 3 years. I didn't face any issued till now. Its a zero balance maintenance account since its my salary account and the executive came to my office to open this account. Overall the process was good and easy.",Great!,1,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.7003}",0.7003,Neutral,from the oriental bank i m holding the account for past 3 years i didn t face any issued till now its a zero balance maintenance account since its my salary account and the executive came to my office to open this account overall the process was good and easy ,1
Stockport,Santander,5.0,"""Good Account""",I have opened the savings account from Bank of England of UK and i took the account 4 years ago. Its because of the good service than any other banks so that i availed this account. Its good to use the Internet banking and mobile app facility. I need to maintain a minimum balance of pounds. 1000 and they are charging for other bank ATM withdrawals.,Blown Away!,0,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.7003}",0.7003,Neutral,i have opened the savings account from bank of england of uk and i took the account 4 years ago its because of the good service than any other banks so that i availed this account its good to use the internet banking and mobile app facility i need to maintain a minimum balance of pounds 1000 and they are charging for other bank atm withdrawals ,1
Hull,Lloyds Bank,5.0,"""Good""",I am holding a salary account with Lloyds Bank BANK for the past 4 years. There is no any hidden charges are avail in this account. Near to my place there is only one cash deposit machine but nowadays which is out of service and earlier it was useful. So I am unable to use it. I am using both mobile app and net banking both are user friendly. No ATM charges are available.,Blown Away!,0,"{'neg': 0.108, 'neu': 0.79, 'pos': 0.102, 'compound': 0.3716}",0.3716,Neutral,i am holding a salary account with lloyds bank bank for the past 4 years there is no any hidden charges are avail in this account near to my place there is only one cash deposit machine but nowadays which is out of service and earlier it was useful so i am unable to use it i am using both mobile app and net banking both are user friendly no atm charges are available ,1
Hull,Barclays,1.0,"""Need to decrease charges for withdraw the amount""",I am holding a saving account with Barclays bank for more than 3 years. Whenever I try to withdraw some money charges are applicable  and high in this bank. So later I have stopped using for withdrawing the amount. I am using mobile app and net banking both are user friendly. It is zero balance account. I get alert message as well mail whenever I do transaction.,Really Bad,0,"{'neg': 0.065, 'neu': 0.821, 'pos': 0.114, 'compound': 0.5}",0.5,Neutral,i am holding a saving account with barclays bank for more than 3 years whenever i try to withdraw some money charges are applicable and high in this bank so later i have stopped using for withdrawing the amount i am using mobile app and net banking both are user friendly it is zero balance account i get alert message as well mail whenever i do transaction ,0
Hull,HSBC,5.0,"""Super Account""",I have been using the salary account from HSBC. I went to their branch and the service has been good. Its a zero balance account. Net banking and mobile app is very useful. The website is easy to understand. They are deducing nominal charges for the fund transfer as per the bank policies.,Blown Away!,0,"{'neg': 0.037, 'neu': 0.806, 'pos': 0.158, 'compound': 0.7841}",0.7841,Neutral,i have been using the salary account from hsbc i went to their branch and the service has been good its a zero balance account net banking and mobile app is very useful the website is easy to understand they are deducing nominal charges for the fund transfer as per the bank policies ,1
Cardiff,Unknown,5.0,"""Best  Service""",I am using Corporation Bank saving account .I am using net banking service as well as mobile banking service both are very user friendly .Each transaction will be safe and secure and there was no difficulties faced so far .I am satisfied with the service.,Blown Away!,0,"{'neg': 0.08, 'neu': 0.672, 'pos': 0.248, 'compound': 0.8511}",0.8511,Blown Away,i am using corporation bank saving account i am using net banking service as well as mobile banking service both are very user friendly each transaction will be safe and secure and there was no difficulties faced so far i am satisfied with the service ,1
Cardiff,Unknown,5.0,"""Best  Service""","I am having Vijaya Bank Saving account .This saving account is very useful ,I am using net banking service as well as mobile banking service both are very user friendly and customer service is also good and there was no difficulties faced so far on using this bank account .",Blown Away!,0,"{'neg': 0.076, 'neu': 0.723, 'pos': 0.201, 'compound': 0.8059}",0.8059,Blown Away,i am having vijaya bank saving account this saving account is very useful i am using net banking service as well as mobile banking service both are very user friendly and customer service is also good and there was no difficulties faced so far on using this bank account ,1
Cardiff,Metro Bank,5.0,"""Best  Service""",I have Metro Bank saving account till now .I am using net banking service as well as mobile banking service both are very user friendly .I am using this service to check transaction details .Customer service is also good and there was no difficulties faced so far .,Blown Away!,0,"{'neg': 0.082, 'neu': 0.761, 'pos': 0.157, 'compound': 0.6222}",0.6222,Neutral,i have metro bank saving account till now i am using net banking service as well as mobile banking service both are very user friendly i am using this service to check transaction details customer service is also good and there was no difficulties faced so far ,1
Hull,Unknown,5.0,"""Best Account""",I have been using the salary account with Bank of Baroda and i am holding it for last 8 years. I am not experienced of their net banking facility but mobile banking options are easy to use. I'm not withdrawing the money from other ATM hence I'm not aware of the charges. I am always maintaining a minimum balance of pounds. 10000.,Blown Away!,1,"{'neg': 0.044, 'neu': 0.893, 'pos': 0.064, 'compound': 0.296}",0.296,Neutral,i have been using the salary account with bank of baroda and i am holding it for last 8 years i am not experienced of their net banking facility but mobile banking options are easy to use i m not withdrawing the money from other atm hence i m not aware of the charges i am always maintaining a minimum balance of pounds 10000 ,1
Stockport,Unknown,5.0,"""Very Good Bank""","2 months before, i have opened the savings account from Oriental bank of Commerce. Since the bank is nearby my place so that i have selected this bank. They have sent me a debit card and cheque on time once i opened the account. I have visited their branch directly to open this account. The branch is not much crowded and the response is prompt.",Blown Away!,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,2 months before i have opened the savings account from oriental bank of commerce since the bank is nearby my place so that i have selected this bank they have sent me a debit card and cheque on time once i opened the account i have visited their branch directly to open this account the branch is not much crowded and the response is prompt ,1
Stockport,Santander,5.0,"""Very Good Bank""","Last 6 years, i am using the salary account from Santander. Its convenient to use their Internet banking and mobile app facility. Its a zero balance account. Frequently, i have visited their branch and the response is good. The staffs are responsive.  I am receiving the notification when i am doing the withdrawals and deposit.",Blown Away!,0,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.6597}",0.6597,Neutral,last 6 years i am using the salary account from santander its convenient to use their internet banking and mobile app facility its a zero balance account frequently i have visited their branch and the response is good the staffs are responsive i am receiving the notification when i am doing the withdrawals and deposit ,1
Hull,Unknown,3.0,"""Need to decrease minimum amount to maintain on the account""",I was holding KARUR VYSYA BANK on 5 years before. Mobile app and net banking both are user friendly to access. It is need to maintain 1000 pounds and there is no hidden charges. If not they will charge  300 pounds on monthly basis which was high. So  due to this reason I have closed the account.,Satisfactory,0,"{'neg': 0.074, 'neu': 0.872, 'pos': 0.055, 'compound': -0.0258}",-0.0258,To be Improved,i was holding karur vysya bank on 5 years before mobile app and net banking both are user friendly to access it is need to maintain 1000 pounds and there is no hidden charges if not they will charge 300 pounds on monthly basis which was high so due to this reason i have closed the account ,0
Hull,Lloyds Bank,5.0,"""Need to be easy to connect customer service """,I am having a salary account with Lloyds Bank for more than 2-3 years. No need to maintain a minimum balance and some charges are applicable in this account based on transaction. Mobile app and net banking both are user friendly to access. If I contact the customer service is taking long time to connect them around 20 minutes which can be easy.,Blown Away!,0,"{'neg': 0.066, 'neu': 0.841, 'pos': 0.093, 'compound': 0.4215}",0.4215,Neutral,i am having a salary account with lloyds bank for more than 2 3 years no need to maintain a minimum balance and some charges are applicable in this account based on transaction mobile app and net banking both are user friendly to access if i contact the customer service is taking long time to connect them around 20 minutes which can be easy ,1
Stevenage,Santander,4.0,"""Good Service""",I  am using Bank of England Of UK saving account for the past 15 years.I am using net banking service as well as mobile banking service both are much useful.This service is very useful for money transfer and it is very user friendly .I have not faced any drawbacks so far .Customer service was pretty good and  i am satisfied with the service .,Great!,0,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.9491}",0.9491,Blown Away,i am using bank of england of uk saving account for the past 15 years i am using net banking service as well as mobile banking service both are much useful this service is very useful for money transfer and it is very user friendly i have not faced any drawbacks so far customer service was pretty good and i am satisfied with the service ,1
Cardiff,Lloyds Bank,3.5,"""Good Saving Account""",I am holding salary account with Lloyds Bank BANK for more than a year. There is no any hidden charges are avail. Since it is a salary account no need to maintain a minimum balance. ATM and branches are near and the services are good. I use to get alert messages on time.,Pretty good,0,"{'neg': 0.119, 'neu': 0.788, 'pos': 0.093, 'compound': -0.1027}",-0.1027,To be Improved,i am holding salary account with lloyds bank bank for more than a year there is no any hidden charges are avail since it is a salary account no need to maintain a minimum balance atm and branches are near and the services are good i use to get alert messages on time ,1
Cardiff,Metro Bank,4.5,"""Good""","For my personal purpose,  I have opened a saving account with CANARA bank on 10 years before. Need to maintain a minimum balance of 1000 pounds. If I do a transactions more than 6 times then ATM charges are applicable of 100 pounds. I am using net banking and it is user friendly. I use to get message if any offers avail from this bank.",Excellent!,1,"{'neg': 0.035, 'neu': 0.912, 'pos': 0.053, 'compound': 0.2732}",0.2732,Neutral,for my personal purpose i have opened a saving account with canara bank on 10 years before need to maintain a minimum balance of 1000 pounds if i do a transactions more than 6 times then atm charges are applicable of 100 pounds i am using net banking and it is user friendly i use to get message if any offers avail from this bank ,1
Slough,Santander,5.0,"""Good bank""",I am holding salary account with Santander for more than 5 years. I am not getting any issue for account transfer and by their mobile banking itself can switch to easy process fpr amount transfer. No need to maintain a minimum balance on this account. ATM charges are avail if I exceed more than 4 transactions then charges are apply.,Blown Away!,0,"{'neg': 0.108, 'neu': 0.843, 'pos': 0.049, 'compound': -0.3612}",-0.3612,To be Improved,i am holding salary account with santander for more than 5 years i am not getting any issue for account transfer and by their mobile banking itself can switch to easy process fpr amount transfer no need to maintain a minimum balance on this account atm charges are avail if i exceed more than 4 transactions then charges are apply ,1
Cardiff,HSBC,5.0,"""Need to prefer the customer for premium banking""","For my personal needs, I have opened  the saving account with HSBC on 8 years before. It is a minimum balance account  of 10K. I don't use much ATM rather I would prefer to use online transaction. If I get any offers directly I get call from bank and they will provide the details. I am using mobile app and net banking both are user friendly.",Blown Away!,0,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.4939}",0.4939,Neutral,for my personal needs i have opened the saving account with hsbc on 8 years before it is a minimum balance account of 10k i don t use much atm rather i would prefer to use online transaction if i get any offers directly i get call from bank and they will provide the details i am using mobile app and net banking both are user friendly ,1
Cardiff,Lloyds Bank,5.0,"""Good bank account """,I am holding salary account with Lloyds Bank for the past 2 years. Since it is salary account no need to maintain a minimum balance account. There is no any charges are avail in this account. I use to get alert messages and as well mails on time whenever I do transaction. No ATM charges are applicable.,Blown Away!,0,"{'neg': 0.18, 'neu': 0.749, 'pos': 0.072, 'compound': -0.6705}",-0.6705,To be Improved,i am holding salary account with lloyds bank for the past 2 years since it is salary account no need to maintain a minimum balance account there is no any charges are avail in this account i use to get alert messages and as well mails on time whenever i do transaction no atm charges are applicable ,1
Basildon,Unknown,5.0,"""Good Account""","From 2005, i have been using the savings account from Andhra bank because in this bank only i have started carrier. Earlier i have used the online banking and mobile app facility both is very good.  I have visited their branch for dropping the money or general enquiry and the response was fine.",Blown Away!,1,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.6115}",0.6115,Neutral,from 2005 i have been using the savings account from andhra bank because in this bank only i have started carrier earlier i have used the online banking and mobile app facility both is very good i have visited their branch for dropping the money or general enquiry and the response was fine ,1
Basildon,Lloyds Bank,5.0,"""Good Account""",Opened my salary account from Lloyds Bank and i am holding this account for last 2 months. Its a zero balance account. There is no extra charges for the fund transfer facility. They are not giving any good offers for debit card. I'm not yet visited their branch.,Blown Away!,0,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.7745}",-0.7745,To be Improved,opened my salary account from lloyds bank and i am holding this account for last 2 months its a zero balance account there is no extra charges for the fund transfer facility they are not giving any good offers for debit card i m not yet visited their branch ,1
Basildon,Santander,4.0,"""Good Account""","In my first office, they have provided me a salary account with Santander once i resigned my job, i have converted my account into savings account without any charges. I need to maintain a balance of pounds. 3000 after the conversion because earlier it was a zero balance account. Santander staff response is very good.",Great!,0,"{'neg': 0.038, 'neu': 0.868, 'pos': 0.094, 'compound': 0.4601}",0.4601,Neutral,in my first office they have provided me a salary account with santander once i resigned my job i have converted my account into savings account without any charges i need to maintain a balance of pounds 3000 after the conversion because earlier it was a zero balance account santander staff response is very good ,1
Slough,HSBC,5.0,"""Best savings account""","I am doing all my transactions through HSBC Bank. Its been 2 years, which is a salary cum savings account. There is no requirement for minimum balance but am keeping some balance on a monthly basis. The branch is near by to my residence. Customer service was good. They have provided me an international debit card.",Blown Away!,0,"{'neg': 0.029, 'neu': 0.902, 'pos': 0.069, 'compound': 0.5023}",0.5023,Neutral,i am doing all my transactions through hsbc bank its been 2 years which is a salary cum savings account there is no requirement for minimum balance but am keeping some balance on a monthly basis the branch is near by to my residence customer service was good they have provided me an international debit card ,1
Cardiff,Santander,5.0,"""Best Bank""","Took my savings account 3 years ago. I have chosen Country bank of UK because its one of the best bank in UK. I gone to the branch and the response is really good. I have not tried the net banking facility. They are not deducted any kind of hidden charges in my account. In a day, i am able to withdraw a money upto pounds. 20000 from the ATM under a classic account.",Blown Away!,1,"{'neg': 0.029, 'neu': 0.869, 'pos': 0.102, 'compound': 0.7425}",0.7425,Neutral,took my savings account 3 years ago i have chosen country bank of uk because its one of the best bank in uk i gone to the branch and the response is really good i have not tried the net banking facility they are not deducted any kind of hidden charges in my account in a day i am able to withdraw a money upto pounds 20000 from the atm under a classic account ,1
Cardiff,Metro Bank,5.0,"""Service is better""","My previous savings account in Revolut bank and its one of the public sector bank even though the service is really good. I need to hold a balance of pounds. 1000. 9 years back, i have started using this account. I can find the ATMs in all the places but I do not find any offers. When i do transaction, i receive the notification immediately.",Blown Away!,1,"{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.2724}",0.2724,Neutral,my previous savings account in revolut bank and its one of the public sector bank even though the service is really good i need to hold a balance of pounds 1000 9 years back i have started using this account i can find the atms in all the places but i do not find any offers when i do transaction i receive the notification immediately ,1
Cardiff,Unknown,5.0,"""Better banking""","Near about 1.5 year, i have been holding the salary account with Bank of Baroda. Its a zero balance account. I have not used the Internet banking facility but app is there and I'm using it for checking mini countryment and balance enquiry. I went to the branch and the response is awesome.",Blown Away!,1,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.7684}",0.7684,Neutral,near about 1 5 year i have been holding the salary account with bank of baroda its a zero balance account i have not used the internet banking facility but app is there and i m using it for checking mini countryment and balance enquiry i went to the branch and the response is awesome ,1
Basildon,Barclays,5.0,"""Excellent Service""",I have Barclays Tesla Bank Saving account which i am using for the past 2 years .I am using net banking service as well as mobile banking service both are very useful and it is used for money transfer  and recharge .Each transaction details can be tracked through  online as well .,Blown Away!,0,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.7501}",0.7501,Neutral,i have barclays tesla bank saving account which i am using for the past 2 years i am using net banking service as well as mobile banking service both are very useful and it is used for money transfer and recharge each transaction details can be tracked through online as well ,1
Slough,HSBC,5.0,"""Good bank""",I have been using salary account with HSBC for more than 8 years and its been very good experience. This is an international debit card and i can withdraw cash every day pounds. 50k and also i am getting alert messages. If i do 5 transactions with other bank ATM's then they charge pounds. 20.,Blown Away!,0,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.659}",0.659,Neutral,i have been using salary account with hsbc for more than 8 years and its been very good experience this is an international debit card and i can withdraw cash every day pounds 50k and also i am getting alert messages if i do 5 transactions with other bank atm s then they charge pounds 20 ,1
Cardiff,Santander,3.0,"""Need to improve the customer care""","In Santander customer care, they are not responding properly. I'm getting lots of cross talk when i talk with them. I am holding my savings account from Santander from the year of 2012. Its a zero balance account and i have been using the net banking and mobile app facility. I visited the branch 1 month before but the staffs response is not that much prompt hence I'm not satisfied.",Satisfactory,0,"{'neg': 0.045, 'neu': 0.924, 'pos': 0.031, 'compound': -0.2259}",-0.2259,To be Improved,in santander customer care they are not responding properly i m getting lots of cross talk when i talk with them i am holding my savings account from santander from the year of 2012 its a zero balance account and i have been using the net banking and mobile app facility i visited the branch 1 month before but the staffs response is not that much prompt hence i m not satisfied ,0
Cardiff,Santander,3.0,"""Need to improve the customer care""","In Santander customer care, they are not responding properly. I'm getting lots of cross talk when i talk with them. I am holding my savings account from Santander from the year of 2012. Its a zero balance account and i have been using the net banking and mobile app facility. I visited the branch 1 month before but the staffs response is not that much prompt hence I'm not satisfied.",Satisfactory,0,"{'neg': 0.045, 'neu': 0.924, 'pos': 0.031, 'compound': -0.2259}",-0.2259,To be Improved,in santander customer care they are not responding properly i m getting lots of cross talk when i talk with them i am holding my savings account from santander from the year of 2012 its a zero balance account and i have been using the net banking and mobile app facility i visited the branch 1 month before but the staffs response is not that much prompt hence i m not satisfied ,0
London,Lloyds Bank,4.0,"""Good Service""",I have Lloyds Bank saving account which i am using for the past 2 years .I am getting message alert as well as email alert .Customer  service is also good and satisfied .Each and every transaction will be safe and secure .Banking service is much comfortable and there was no difficulties faced so far .,Great!,0,"{'neg': 0.066, 'neu': 0.619, 'pos': 0.314, 'compound': 0.9371}",0.9371,Blown Away,i have lloyds bank saving account which i am using for the past 2 years i am getting message alert as well as email alert customer service is also good and satisfied each and every transaction will be safe and secure banking service is much comfortable and there was no difficulties faced so far ,1
Cardiff,Metro Bank,4.0,"""Good service""",I hold a salary account with Revolut bank for more than 3 years. I use net banking facilities which is easy and very useful for fund transfer.Debit card maintains charges are around pounds.150 to 200 per year. ATMs are very sufficient. Customer support is very good.,Great!,2,"{'neg': 0.041, 'neu': 0.721, 'pos': 0.239, 'compound': 0.8793}",0.8793,Blown Away,i hold a salary account with revolut bank for more than 3 years i use net banking facilities which is easy and very useful for fund transfer debit card maintains charges are around pounds 150 to 200 per year atms are very sufficient customer support is very good ,1
Cardiff,Unknown,4.0,"""Good service""","I am holding the savings account with United KingdomN BANK for past 6 years. Initially the minimum balance want to maintain as pounds.500, but now increased to pounds.1,000. Bank executive response is good. I am not using this account on a regular basis and the branch is 10km far from my location.",Great!,0,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.8201}",0.8201,Blown Away,i am holding the savings account with united kingdomn bank for past 6 years initially the minimum balance want to maintain as pounds 500 but now increased to pounds 1 000 bank executive response is good i am not using this account on a regular basis and the branch is 10km far from my location ,1
London,HSBC,4.0,"""Good Service""","I have HSBC Bank saving account for the past 16 years .I am using net banking service as well as mobile banking service both are very much user friendly .I am using this service for money transfer ,Each transaction will be safe and secure always.Now a days i am not going to bank  since can track all  details through online .",Great!,0,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.8709}",0.8709,Blown Away,i have hsbc bank saving account for the past 16 years i am using net banking service as well as mobile banking service both are very much user friendly i am using this service for money transfer each transaction will be safe and secure always now a days i am not going to bank since can track all details through online ,1
Chester,Unknown,0.5,"""Cheating money""","Stealing money tired of calling the Manager, now stopped using federal bank and left it idle, now using ESAF and TSB, really delighted with the services. Regarding Mudra loan first of all federal is not at all supportive, even if they provide Mudra loan their interest rates are 12% and TSB is 9%only, federal steals money with different terms",Unacceptable,18,"{'neg': 0.189, 'neu': 0.719, 'pos': 0.091, 'compound': -0.7265}",-0.7265,To be Improved,stealing money tired of calling the manager now stopped using federal bank and left it idle now using esaf and tsb really delighted with the services regarding mudra loan first of all federal is not at all supportive even if they provide mudra loan their interest rates are 12 and tsb is 9 only federal steals money with different terms,0
Cardiff,Unknown,5.0,"""Fine banking""","My savings account was chosen from Tamilnad Mercantile bank because of the good response in the branch. Last 8 months before, i have availed this account. I need to maintain a minimum balance of pounds. 3000. I'm using only mobile banking and its good to use.",Blown Away!,2,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.7003}",0.7003,Neutral,my savings account was chosen from tamilnad mercantile bank because of the good response in the branch last 8 months before i have availed this account i need to maintain a minimum balance of pounds 3000 i m using only mobile banking and its good to use ,1
Bury,Barclays,5.0,"""Good Service""",I have Barclays Tesla Bank credit card which was taken through Bank directly.This was a free card and the credit limit was really good and there are very useful cash back offers as well as reward points .I have submitted the required documents for this credit card.I am comfortable on using this credit card .,Blown Away!,0,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.9802}",0.9802,Blown Away,i have barclays tesla bank credit card which was taken through bank directly this was a free card and the credit limit was really good and there are very useful cash back offers as well as reward points i have submitted the required documents for this credit card i am comfortable on using this credit card ,1
St Albans,Santander,2.0,"""Best  Service""",I have Bank of England Of UK salary account for the past 7 years .I am using net banking service as well as mobile banking service it is used for money transfer and also can check the details about all the transactions .Customer service is also good and i am satisfied with the service so far.,Expected more,0,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.7783}",0.7783,Neutral,i have bank of england of uk salary account for the past 7 years i am using net banking service as well as mobile banking service it is used for money transfer and also can check the details about all the transactions customer service is also good and i am satisfied with the service so far ,0
Coventry,NatWest,4.0,"""Need to decrease charges to maintain account""","Since 2012,  I am holding saving as well as salary account with INDUSIDND bank. It is minimum balance account to maintain of 10K is high amount and if not maintenance charges are applicable of 118 pounds. On quarterly basis alert message charge is applicable of 27 pounds. Atm charge is avail on annual basis of  250 pounds. I won't use the card more than 3- 4 times. Atm and branches are near around of 2-3 kms. I am using both mobile app and net banking.",Great!,5,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.6266}",0.6266,Neutral,since 2012 i am holding saving as well as salary account with indusidnd bank it is minimum balance account to maintain of 10k is high amount and if not maintenance charges are applicable of 118 pounds on quarterly basis alert message charge is applicable of 27 pounds atm charge is avail on annual basis of 250 pounds i won t use the card more than 3 4 times atm and branches are near around of 2 3 kms i am using both mobile app and net banking ,1
Cardiff,Barclays,5.0,"""Good Service""",I am using kotak Tesla Bank saving account for the past 6 months .I am getting message alert as well as email alert for each and every transaction.Banking  service is also good and comfortable as well .Customer service is very nice and transaction will be safe and secure .,Blown Away!,0,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.9647}",0.9647,Blown Away,i am using kotak tesla bank saving account for the past 6 months i am getting message alert as well as email alert for each and every transaction banking service is also good and comfortable as well customer service is very nice and transaction will be safe and secure ,1
Peterborough,Lloyds Bank,4.0,"""Good service""",I hold a salary account with Lloyds Bank BANK for past 7 months. Mobile application is user friendly. I use this application for fund transfer and to check the offer on my profile. I get notification on time through email and messages. No charges for debit card.,Great!,0,"{'neg': 0.092, 'neu': 0.839, 'pos': 0.069, 'compound': -0.0258}",-0.0258,To be Improved,i hold a salary account with lloyds bank bank for past 7 months mobile application is user friendly i use this application for fund transfer and to check the offer on my profile i get notification on time through email and messages no charges for debit card ,1
Stevenage,Unknown,5.0,"""Good Saving Account """,I am holding a saving and salary account  with  UNION BANK OF United Kingdom  for more than 5 years. There is no hidden charges in this bank. It is a  minimum balance account to maintain of 1000 pounds. I am not using mobile app yet. I use to get an alert messages from bank whenever I do a transaction. There is no ATM charges.,Blown Away!,0,"{'neg': 0.135, 'neu': 0.786, 'pos': 0.079, 'compound': -0.3818}",-0.3818,To be Improved,i am holding a saving and salary account with union bank of united kingdom for more than 5 years there is no hidden charges in this bank it is a minimum balance account to maintain of 1000 pounds i am not using mobile app yet i use to get an alert messages from bank whenever i do a transaction there is no atm charges ,1
Basildon,HSBC,4.5,"""Excellent Service""",I am using HSBC Saving account for the past 8 months .I am using net banking service as well as mobile banking service both are used for money transfer and checking for the account balance details .Customer service is also good and there was no difficulties faced so far .I am completely satisfied with the banking service so far.,Excellent!,0,"{'neg': 0.068, 'neu': 0.806, 'pos': 0.125, 'compound': 0.5709}",0.5709,Neutral,i am using hsbc saving account for the past 8 months i am using net banking service as well as mobile banking service both are used for money transfer and checking for the account balance details customer service is also good and there was no difficulties faced so far i am completely satisfied with the banking service so far ,1
Kings Lynn,Santander,5.0,"""Good service""","I have a saving account with Santander for more than 10 years. The minimum balance required to maintain is pounds.1000. I am using debit card and ATMs are very sufficient, mostly fund will be available. If I go to bank,  response is very good from bank executive.",Blown Away!,0,"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.4927}",0.4927,Neutral,i have a saving account with santander for more than 10 years the minimum balance required to maintain is pounds 1000 i am using debit card and atms are very sufficient mostly fund will be available if i go to bank response is very good from bank executive ,1
Kings Lynn,Lloyds Bank,5.0,"""Good service""","I have a salary account with Lloyds Bank from past 6 years. Mobile application  is very user friendly  and I use this app mostly for fund transaction, tv and mobile recharge. Customer support response is very good. There is no hidden charges applied till now.",Blown Away!,0,"{'neg': 0.087, 'neu': 0.725, 'pos': 0.189, 'compound': 0.7245}",0.7245,Neutral,i have a salary account with lloyds bank from past 6 years mobile application is very user friendly and i use this app mostly for fund transaction tv and mobile recharge customer support response is very good there is no hidden charges applied till now ,1
Hull,Santander,5.0,"""Good bank""","I am doing all my transactions through Santander Bank. Its been 13 years, salary cum savings account. There is no requirement for minimum balance, but am keeping some balance on a monthly basis. The branch is near by to my residence. Customer service was good.",Blown Away!,0,"{'neg': 0.034, 'neu': 0.883, 'pos': 0.083, 'compound': 0.5023}",0.5023,Neutral,i am doing all my transactions through santander bank its been 13 years salary cum savings account there is no requirement for minimum balance but am keeping some balance on a monthly basis the branch is near by to my residence customer service was good ,1
London,Barclays,5.0,"""Good bank""",I am using my personal saving account with Barclays bank since 6 months. Actually I am not using much. I prefer to use for online transaction and shopping purpose. It is a zero balance account. No charges are avail in this account. I use to get alert messages on time from bank for each transaction.,Blown Away!,5,"{'neg': 0.082, 'neu': 0.876, 'pos': 0.042, 'compound': -0.2732}",-0.2732,To be Improved,i am using my personal saving account with barclays bank since 6 months actually i am not using much i prefer to use for online transaction and shopping purpose it is a zero balance account no charges are avail in this account i use to get alert messages on time from bank for each transaction ,1
Hull,HSBC,5.0,"""Good Account""",I am having my salary account with HSBC and I use this account for almost 10 years. Its a zero balance account. I use their Internet banking facility  and mobile app. Regularly i visit their branch and the response was prompt. There is a additional charges for other bank fund transfer.,Blown Away!,0,"{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.2732}",-0.2732,To be Improved,i am having my salary account with hsbc and i use this account for almost 10 years its a zero balance account i use their internet banking facility and mobile app regularly i visit their branch and the response was prompt there is a additional charges for other bank fund transfer ,1
Bury,Lloyds Bank,5.0,"""Good bank""",I have been using the Lloyds Bank salary account for last 5 years.  I use their net banking facility very frequently. I had visited their branch and the response was good. I have not faced any issue from this account so far. They provided me some offers in upgrading the debit card like customized cards. I can control all my transaction through app.,Blown Away!,0,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.6597}",0.6597,Neutral,i have been using the lloyds bank salary account for last 5 years i use their net banking facility very frequently i had visited their branch and the response was good i have not faced any issue from this account so far they provided me some offers in upgrading the debit card like customized cards i can control all my transaction through app ,1
Stevenage,Santander,3.0,"""Need to improve in service""","I am using savings account in Santander since 2013. Customer service and responsiveness are not too good, need to improve in service and  If i withdrawn cash from ATM i am getting alert messages. This is a domestic card, and i am using visa card.  This is a not a free card annual charges pounds. 150 and they charging SMS  quarterly RS. 20, need to change that.",Satisfactory,0,"{'neg': 0.107, 'neu': 0.817, 'pos': 0.076, 'compound': -0.2751}",-0.2751,To be Improved,i am using savings account in santander since 2013 customer service and responsiveness are not too good need to improve in service and if i withdrawn cash from atm i am getting alert messages this is a domestic card and i am using visa card this is a not a free card annual charges pounds 150 and they charging sms quarterly rs 20 need to change that ,0
